11111212|11111212,11111212|11121212,11111212|11122112,11111212|11122212,11111212|12111212,11111212|12111221,11111212|12111222,11111212|12121112,11111222|11111222,11111222|11121221,11111222|12111222,11111222|12121112,11112212|11112212,11112212|11121212,11112212|11122112,11112212|12112212,11112212|12112221,11121112|11121112,11121112|12121112,11121211|11121211,11121211|11121212,11121211|12121112,11121211|12121211,11121211|12221211,11121212|11111212,11121212|11112212,11121212|11121211,11121212|11121212,11121212|11121221,11121212|11122112,11121212|11122211,11121212|11122212,11121212|11211212,11121212|11212212,11121212|12111212,11121212|12112212,11121212|12121112,11121212|12121211,11121212|12121212,11121212|12121221,11121212|12121222,11121212|12211112,11121212|12211211,11121212|12211212,11121212|12221112,11121212|12221212,11121212|21111212,11121212|21112212,11121212|21121212,11121212|22111212,11121212|22121211,11121212|22121212,11121212|22122211,11121212|22211211,11121221|11111222,11121221|11121221,11121221|11121222,11121221|12111222,11121221|12121112,11121221|12121212,11121221|12121221,11121221|12121222,11121221|22111222,11121222|11121221,11121222|11121222,11121222|11122222,11121222|12111222,11121222|12121112,11121222|12121212,11121222|12121221,11121222|12121222,11121222|22121222,11122112|11111212,11122112|11112212,11122112|11121212,11122112|11122112,11122211|11121212,11122211|11122211,11122211|12122211,11122211|12222211,11122212|11111212,11122212|11121212,11122212|11122212,11122212|12121212,11122212|12122212,11122212|12222212,11122222|11111222,11122222|11122222,11211212|11211212,11211212|11221211,11211212|11221212,11211212|12121112,11211212|12211112,11211212|12211212,11212212|11212212,11212212|11221212,11221211|11221211,11221211|11221212,11221211|12121112,11221211|12221211,11221212|11211212,11221212|11212212,11221212|11221211,11221212|11221212,11221212|11222211,11221212|12121212,11221212|12221112,11221212|12221212,11222211|11221212,11222211|11222211,11222211|12222211,12111112|12111112,12111112|12111212,12111112|12111221,12111112|12111222,12111112|12121111,12111112|12121112,12111112|22121112,12111211|12111211,12111211|12111212,12111211|12111221,12111211|12111222,12111211|12112111,12111211|12112112,12111211|12121211,12111211|12122111,12111211|12211211,12111211|12221211,12111211|21111211,12111211|21111212,12111212|11111212,12111212|11121212,12111212|11211212,12111212|12111112,12111212|12111211,12111212|12111212,12111212|12111221,12111212|12111222,12111212|12112111,12111212|12121112,12111212|12121211,12111212|12121212,12111212|12121221,12111212|12121222,12111212|12122111,12111212|12122211,12111212|12122212,12111212|12211212,12111212|12221212,12111212|21111112,12111212|21121211,12111212|22121211,12111212|22121212,12111221|11111212,12111221|12111112,12111221|12111211,12111221|12111212,12111221|12111221,12111221|12121212,12111222|11111212,12111222|11111222,12111222|11121222,12111222|12111112,12111222|12111211,12111222|12111212,12111222|12111222,12111222|12121222,12111222|22121222,12112111|12112111,12112111|12112211,12112111|12112212,12112112|12112112,12112112|12112212,12112112|12121112,12112112|12122112,12112122|12112212,12112211|12112111,12112211|12112211,12112211|12112212,12112211|12112221,12112211|12122111,12112211|12122211,12112211|12222211,12112211|21112212,12112212|11112212,12112212|12112112,12112212|12112122,12112212|12112211,12112212|12112212,12112212|12112222,12112212|12121112,12112212|12121212,12112212|12122212,12112221|11112212,12112221|12112221,12112222|12112212,12112222|12112222,12121111|12111112,12121111|12121111,12121111|12121112,12121111|12121211,12121111|12121212,12121111|12221211,12121112|11111212,12121112|11111222,12121112|11121112,12121112|11121211,12121112|11121212,12121112|11121221,12121112|11121222,12121112|11122112,12121112|12111112,12121112|12111212,12121112|12111221,12121112|12112112,12121112|12112212,12121112|12112221,12121112|12121111,12121112|12121112,12121112|12121211,12121112|12121212,12121112|12121221,12121112|12121222,12121112|12122111,12121112|12122211,12121112|12122212,12121112|12211112,12121112|12221212,12121112|21111112,12121112|21121111,12121112|21121112,12121112|22111212,12121112|22112112,12121112|22121111,12121112|22121112,12121112|22121211,12121112|22122111,12121211|11121211,12121211|11121212,12121211|11121221,12121211|12111211,12121211|12111212,12121211|12111221,12121211|12112111,12121211|12121111,12121211|12121112,12121211|12121211,12121211|12121212,12121211|12121221,12121211|12121222,12121211|12122111,12121211|12221211,12121211|12221212,12121211|21121111,12121211|21121211,12121212|11121212,12121212|11121221,12121212|11121222,12121212|11122112,12121212|11122212,12121212|11221212,12121212|12111212,12121212|12111221,12121212|12112112,12121212|12112212,12121212|12121111,12121212|12121112,12121212|12121211,12121212|12121212,12121212|12121221,12121212|12121222,12121212|12122112,12121212|12122211,12121212|12122212,12121212|12211112,12121212|12211212,12121212|12212212,12121212|12221212,12121212|21121112,12121212|21121211,12121212|21121212,12121212|22111212,12121212|22112212,12121212|22121112,12121212|22121211,12121212|22121212,12121221|11121212,12121221|11121222,12121221|12111212,12121221|12121112,12121221|12121211,12121221|12121212,12121221|12121221,12121221|12121222,12121222|11121212,12121222|11121222,12121222|12111212,12121222|12111222,12121222|12112122,12121222|12112222,12121222|12121112,12121222|12121211,12121222|12121212,12121222|12121221,12121222|12121222,12121222|12122222,12121222|12211222,12121222|12221222,12121222|22121222,12122111|12111212,12122111|12122111,12122111|12122211,12122111|12122212,12122111|12222212,12122112|12112112,12122112|12121212,12122112|12122212,12122211|11122211,12122211|12111212,12122211|12112211,12122211|12121112,12122211|12121212,12122211|12122111,12122211|12122211,12122211|12122212,12122211|12222211,12122212|11122212,12122212|12111212,12122212|12112212,12122212|12121112,12122212|12121212,12122212|12122111,12122212|12122211,12122212|12122212,12122212|12212212,12122212|12222212,12122222|12111222,12122222|12122222,12211112|11121212,12211112|11211212,12211112|12211112,12211112|12221112,12211112|12221212,12211211|12111211,12211212|12111212,12211212|12121212,12211212|12211212,12211212|12211222,12211212|12221211,12211212|12221212,12211212|22221211,12211222|12121222,12211222|12211222,12211222|12221222,12212212|11212212,12212212|12212212,12212212|12221212,12221112|11121212,12221112|11221212,12221112|12211112,12221112|12221112,12221112|12221211,12221112|12221212,12221112|12222211,12221112|12222212,12221211|11121211,12221211|11221211,12221211|12111211,12221211|12121111,12221211|12121211,12221211|12221112,12221211|12221211,12221211|12221212,12221212|11121212,12221212|11221212,12221212|12111212,12221212|12121112,12221212|12121211,12221212|12121212,12221212|12211112,12221212|12211212,12221212|12212212,12221212|12221112,12221212|12221211,12221212|12221212,12221212|12221221,12221212|12221222,12221212|12222211,12221212|12222212,12221212|22221211,12221221|12221212,12221221|12221222,12221222|11121222,12221222|12121222,12221222|12211222,12221222|12221212,12221222|12221222,12221222|22221222,12222211|11122211,12222211|11222211,12222211|12112211,12222211|12122211,12222211|12221112,12222211|12221212,12222211|12222211,12222212|11122212,12222212|12122111,12222212|12122212,12222212|12221112,12222212|12221212,12222212|12222212,21111112|12121112,21111112|21111112,21111211|21111211,21111211|22111212,21111211|22121211,21111212|21111212,21111212|22111212,21112212|11121212,21112212|21112212,21112212|22112212,21121111|12121112,21121111|21121111,21121112|12121112,21121112|12122212,21121112|21121112,21121211|12111212,21121211|12121212,21121211|21121211,21121211|22121211,21121212|12121212,21121212|21121212,21121212|22121112,21121212|22121212,22111211|21111211,22111211|22111211,22111211|22111212,22111211|22121211,22111211|22122111,22111211|22211211,22111212|11121212,22111212|12121112,22111212|12121212,22111212|21111211,22111212|21111212,22111212|22111211,22111212|22111212,22111212|22111222,22111212|22121212,22111222|22111211,22111222|22111212,22111222|22111222,22112112|12121112,22112112|22112112,22112112|22112212,22112212|12121212,22112212|22112112,22121111|12121112,22121111|22121111,22121111|22121211,22121112|12111112,22121112|12121112,22121112|12121212,22121112|22121112,22121112|22121212,22121112|22121222,22121211|12111212,22121211|12121112,22121211|12121212,22121211|21111211,22121211|21121211,22121211|21121212,22121211|22111211,22121211|22121111,22121211|22121211,22121211|22121212,22121211|22121222,22121211|22221211,22121212|11121212,22121212|12111212,22121212|12121112,22121212|12121212,22121212|21121212,22121212|22111212,22121212|22121112,22121212|22121211,22121212|22121212,22121212|22121222,22121212|22221212,22121222|11121222,22121222|12121222,22121222|22121112,22121222|22121211,22121222|22121212,22121222|22121222,22121222|22221222,22122111|12121112,22122111|22122111,22122111|22122211,22122211|12121212,22122211|22122211,22211211|22111211,22211211|22121211,22221211|22121211,22221211|22221211,22221212|12221212,22221212|22221212,22221212|22221222,22221222|12221222,22221222|22121222,22221222|22221212,22221222|22221222,model
0,21,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,9,0,27,0,21,267,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,59,0,0,0,0,51,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,154,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,56,0,0,7,0,53,18,1,0,0,0,0,0,0,9,0,0,0,0,0,12,0,0,0,0,28,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZigZag_agent_DiscreteDBN_m0
0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,12,0,12,195,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,52,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,205,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,52,0,0,13,0,52,25,1,0,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,25,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZigZag_expert_DiscreteDBN_m0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FixedSequence_agent_DiscreteDBN_m0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FixedSequence_expert_DiscreteDBN_m0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,3,0,6,96,0,0,3,0,0,0,0,0,37,0,25,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,89,0,0,0,0,61,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0,0,0,0,0,0,41,0,0,0,12,0,0,0,0,0,5,97,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,63,0,0,20,0,133,19,0,0,1,0,0,0,0,20,0,0,0,0,0,22,0,0,0,0,23,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,32,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SmartRandom_agent_DiscreteDBN_m0
0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,2,0,7,111,0,0,0,0,0,0,0,0,61,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,79,0,0,0,0,40,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,0,0,0,0,0,0,62,0,0,0,10,0,0,0,0,0,10,126,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,44,0,0,12,0,119,25,0,0,1,0,0,0,0,33,0,0,0,0,0,32,0,0,0,0,28,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SmartRandom_expert_DiscreteDBN_m0
0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,35,144,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,34,0,140,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WallFollower_agent_DiscreteDBN_m0
0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,35,144,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,34,0,140,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WallFollower_expert_DiscreteDBN_m0
17,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,0,8,3,9,0,10,240,0,1,0,0,0,0,0,0,31,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,115,0,0,0,0,29,10,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,0,0,0,0,0,0,32,0,0,0,2,0,0,0,0,0,4,90,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,31,0,0,1,0,136,14,1,0,0,0,0,0,0,16,0,0,0,0,0,10,0,0,0,0,16,12,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,1,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Random_agent_DiscreteDBN_m0
